source;target;weight
ezēzu_1 [be angry 205];erhu_1 [aggressive 10];0.007
ezēzu_1 [be angry 205];melemmu_1 [fearsome radiance 121];0.006
ezēzu_1 [be angry 205];lābu_1 [lion 22];0.006
ezēzu_1 [be angry 205];agû_1 [wave 24];0.006
ezēzu_1 [be angry 205];mulmullu_1 [arrow 22];0.006
ezēzu_1 [be angry 205];adāru_2 [be afraid 155];0.006
ezēzu_1 [be angry 205];ḫiṭītu_1 [shortfall 6];0.006
ezēzu_1 [be angry 205];nīdu_1 [laying 15];0.006
ezēzu_1 [be angry 205];nâhu_1 [rest 75];0.005
ezēzu_1 [be angry 205];šiptu_1 [incantation 471];0.005
ezēzu_1 [be angry 205];kabattu_1 [liver 133];0.005
ezēzu_1 [be angry 205];katāmu_1 [cover 97];0.005
ezēzu_1 [be angry 205];ziāqu_1 [blow 31];0.005
ezēzu_1 [be angry 205];Sumuqan [[1]];0.005
ezēzu_1 [be angry 205];hurbāšu_1 [frost 27];0.005
ezēzu_1 [be angry 205];kaškaššu_1 [allpowerful 20];0.005
ezēzu_1 [be angry 205];quliptu_1 [skin of scales 10];0.005
ezēzu_1 [be angry 205];šarāku_1 [present 190];0.005
ezēzu_1 [be angry 205];ayyābu_1 [enemy 156];0.005
ezēzu_1 [be angry 205];pašāḫu_1 [cool down 8];0.005
ezēzu_1 [be angry 205];pasāsu_1 [erase 15];0.005
ezēzu_1 [be angry 205];nêʾu_1 [turn back 18];0.005
ezēzu_1 [be angry 205];tāhāzu_1 [battle 547];0.005
ezēzu_1 [be angry 205];pašāqu_1 [narrow 21];0.005
ezēzu_1 [be angry 205];qarrādūtu_1 [heroism 20];0.005
ezēzu_1 [be angry 205];tubqu_1 [corner 20];0.005
ezēzu_1 [be angry 205];suhhurtu_1 [retreat 7];0.005
ezēzu_1 [be angry 205];huliam_1 [helmet 7];0.005
ezēzu_1 [be angry 205];babālu_1 [carry 11];0.005
ezēzu_1 [be angry 205];Anum [[1]];0.004
ezēzu_1 [be angry 205];ilu_1 [god 4706];0.004
galātu_1 [tremble 88];parādu_1 [be scared 169];0.02
galātu_1 [tremble 88];galātu_1 [tremble 88];0.014
galātu_1 [tremble 88];Badnigerimhuluha_1 [Badnigerimhuluha 5];0.013
galātu_1 [tremble 88];ašuštu_1 [affliction 10];0.012
galātu_1 [tremble 88];nakādu_1 [beat 21];0.012
galātu_1 [tremble 88];arurtu_1 [famine 5];0.012
galātu_1 [tremble 88];ḫūṣu_1 [pain 13];0.01
galātu_1 [tremble 88];ḫīpu_1 [break 18];0.009
galātu_1 [tremble 88];daʾmu_1 [dark 19];0.008
galātu_1 [tremble 88];naṣmadu_1 [harness 6];0.007
galātu_1 [tremble 88];mūšu_1 [night 390];0.007
galātu_1 [tremble 88];sakālu_1 [balk 8];0.007
galātu_1 [tremble 88];zāwiānu_1 [enemy 41];0.007
galātu_1 [tremble 88];māru&&bārû_1 [sondiviner 114];0.007
galātu_1 [tremble 88];niqittu_1 [anxiety 18];0.006
galātu_1 [tremble 88];adāru_2 [be afraid 155];0.006
galātu_1 [tremble 88];tamītu_1 [oath 231];0.006
galātu_1 [tremble 88];aršu_1 [dirty 190];0.006
galātu_1 [tremble 88];labšu_1 [clothed 204];0.006
galātu_1 [tremble 88];ūmu_2 [stormdemon 14];0.005
galātu_1 [tremble 88];hātu_1 [terror 46];0.005
galātu_1 [tremble 88];nissatu_1 [wailing 28];0.005
galātu_1 [tremble 88];bašāmu_1 [create 17];0.005
galātu_1 [tremble 88];nashu_1 [torn 162];0.005
galātu_1 [tremble 88];abūbu_1 [flood 94];0.004
galātu_1 [tremble 88];agû_2 [crown 168];0.004
galātu_1 [tremble 88];mayyālu_1 [bed 81];0.004
galātu_1 [tremble 88];awīlu_1 [man 1627];0.004
galātu_1 [tremble 88];maqātu_1 [fall 579];0.004
galātu_1 [tremble 88];palāhu_1 [afraid 631];0.004
galātu_1 [tremble 88];šahāṭu_1 [jump 43];0.004
galātu_1 [tremble 88];šalhû_1 [outer wall 61];0.004
galātu_1 [tremble 88];ṣubātu_1 [textile 286];0.004
galātu_1 [tremble 88];ginû_1 [regular contribution 322];0.004
galātu_1 [tremble 88];kūnu_1 [firm 132];0.004
galātu_1 [tremble 88];rašû_1 [acquire 491];0.003
galātu_1 [tremble 88];ṣamādu_1 [tie up 29];0.003
galātu_1 [tremble 88];amāru_1 [appear 3124];0.003
galātu_1 [tremble 88];qātu_1 [hand 2819];0.003
galātu_1 [tremble 88];rabāṣu_1 [sit 78];0.003
galātu_1 [tremble 88];rigmu_1 [voice 131];0.003
galātu_1 [tremble 88];šakānu_1 [put 3683];0.003
galātu_1 [tremble 88];bārtu_1 [rebellion 151];0.003
galātu_1 [tremble 88];lišānu_1 [tongue 117];0.003
galātu_1 [tremble 88];arratu_1 [curse 47];0.003
galātu_1 [tremble 88];pû_1 [mouth 1392];0.003
galātu_1 [tremble 88];nâlu_1 [lie down 47];0.003
galātu_1 [tremble 88];šapālu_1 [deep 66];0.003
galātu_1 [tremble 88];bāštu_1 [dignity 44];0.003
galātu_1 [tremble 88];nabāṭu_1 [bright 35];0.003
kamālu_1 [be angry 29];ridâtu_1 [persecution 5];0.015
kamālu_1 [be angry 29];šunūl_1 [buried 13];0.011
kamālu_1 [be angry 29];pašāru_1 [release 406];0.008
kamālu_1 [be angry 29];zīru_2 [twisted 14];0.008
kamālu_1 [be angry 29];ilu_1 [god 4706];0.006
kamālu_1 [be angry 29];awīlu_1 [man 1627];0.005
kamālu_1 [be angry 29];Zappu_1 [Bristle 150];0.005
kamālu_1 [be angry 29];eṭēru_1 [take away 82];0.005
kamālu_1 [be angry 29];ištaru_1 [goddess 262];0.005
kamālu_1 [be angry 29];palāsu_1 [look 200];0.004
kamālu_1 [be angry 29];adānu_1 [fixed date 190];0.004
kamālu_1 [be angry 29];magir_1 [favourable 106];0.004
kamālu_1 [be angry 29];waṣû_1 [go out 604];0.004
kamālu_1 [be angry 29];Marduk [[1]];0.004
kamālu_1 [be angry 29];nishu_1 [extraction 102];0.004
kamālu_1 [be angry 29];salāmu_1 [at peace 101];0.004
kamālu_1 [be angry 29];wardu_1 [slave 304];0.003
kamālu_1 [be angry 29];halāqu_1 [lost 472];0.003
kamālu_1 [be angry 29];šattu_1 [year 1591];0.003
kamālu_1 [be angry 29];ūmu_1 [day 9427];0.003
kamālu_1 [be angry 29];Esagil_P [?];0.003
kamālu_1 [be angry 29];rēšu_1 [head 920];0.003
kamālu_1 [be angry 29];Akkad_P [?];0.003
kamālu_1 [be angry 29];balāṭu_1 [live 639];0.003
kamālu_1 [be angry 29];rašû_1 [acquire 491];0.003
kamālu_1 [be angry 29];mītu_1 [dead 194];0.003
kamālu_1 [be angry 29];kišpu_1 [sorcery 267];0.003
kamālu_1 [be angry 29];eṭemmu_1 [ghost 125];0.003
kamālu_1 [be angry 29];amāru_1 [appear 3124];0.002
kamālu_1 [be angry 29];paṭāru_1 [loosen 503];0.002
kamālu_1 [be angry 29];bašû_1 [exist 1641];0.002
kamālu_1 [be angry 29];šumēlu_1 [left 610];0.002
kamālu_1 [be angry 29];imittu_1 [right 624];0.002
kamālu_1 [be angry 29];maqātu_1 [fall 579];0.002
kamālu_1 [be angry 29];epēšu_1 [do 3998];0.002
kamālu_1 [be angry 29];redû_3 [accompany 411];0.002
kamālu_1 [be angry 29];rubû_1 [ruler 752];0.002
kamālu_1 [be angry 29];ittu_1 [sign 241];0.002
kamālu_1 [be angry 29];lemnu_1 [bad 412];0.002
kamālu_1 [be angry 29];bāšû_1 [existing 178];0.002
kamālu_1 [be angry 29];malû_1 [full 499];0.002
kamālu_1 [be angry 29];qaqqaru_1 [ground 720];0.001
kamālu_1 [be angry 29];libbu_1 [heart 5823];0.001
kamālu_1 [be angry 29];šiptu_1 [incantation 471];0.001
kamālu_1 [be angry 29];našû_1 [lift 1839];0.001
kamālu_1 [be angry 29];bēlu_1 [lord 11805];0.001
kamālu_1 [be angry 29];rabû_1 [big 4299];0.001
kamālu_1 [be angry 29];dīnu_1 [judged 1062];0.001
kamālu_1 [be angry 29];mātu_1 [land 6127];0.001
kamālu_1 [be angry 29];pānu_1 [front 4310];0.001
labābu_1 [rage 22];tizqāru_1 [exalted 22];0.012
labābu_1 [rage 22];munehhu_1 [who repulses 8];0.012
labābu_1 [rage 22];šūpû_1 [resplendent 13];0.01
labābu_1 [rage 22];dapīnu_1 [overbearing 13];0.009
labābu_1 [rage 22];ṣēnu_2 [evil 14];0.009
labābu_1 [rage 22];imhullu_1 [destructive wind 19];0.008
labābu_1 [rage 22];gāmilu_1 [merciful 19];0.008
labābu_1 [rage 22];gašru_1 [strong 98];0.006
labābu_1 [rage 22];Nudimmud [[1, (a name of Ea)]];0.006
labābu_1 [rage 22];nêru_1 [kill 42];0.006
labābu_1 [rage 22];malû_1 [full 499];0.006
labābu_1 [rage 22];hīṭu_1 [error 183];0.006
labābu_1 [rage 22];patru_1 [sword 99];0.006
labābu_1 [rage 22];ziāqu_1 [blow 31];0.006
labābu_1 [rage 22];etellu_1 [lord 41];0.005
labābu_1 [rage 22];Eridu_P [?];0.005
labābu_1 [rage 22];bukru_1 [son 59];0.005
labābu_1 [rage 22];Kiš_P [?];0.005
labābu_1 [rage 22];ašarēdu_1 [first and foremost 118];0.004
labābu_1 [rage 22];Nippur_P [?];0.004
labābu_1 [rage 22];rasābu_1 [smite 58];0.004
labābu_1 [rage 22];banû_2 [create 315];0.003
labābu_1 [rage 22];râmu_1 [love 489];0.003
labābu_1 [rage 22];Ezida_P [?];0.003
labābu_1 [rage 22];Enlil [[1]];0.003
labābu_1 [rage 22];manû_1 [count 494];0.003
labābu_1 [rage 22];šamāru_1 [rage 93];0.003
labābu_1 [rage 22];adāru_2 [be afraid 155];0.003
labābu_1 [rage 22];qurādu_1 [hero 114];0.003
labābu_1 [rage 22];Marduk [[1]];0.002
labābu_1 [rage 22];bēlu_1 [lord 11805];0.002
labābu_1 [rage 22];Esagil_P [?];0.002
labābu_1 [rage 22];ṭēmu_1 [forethought 651];0.002
labābu_1 [rage 22];šemû_1 [hear 1150];0.002
labābu_1 [rage 22];išû_1 [have 240];0.002
labābu_1 [rage 22];tību_1 [attack 205];0.002
labābu_1 [rage 22];šāru_1 [wind 181];0.002
labābu_1 [rage 22];ṣēru_1 [back 803];0.002
labābu_1 [rage 22];ilu_1 [god 4706];0.001
labābu_1 [rage 22];našû_1 [lift 1839];0.001
labābu_1 [rage 22];târu_1 [turn 1728];0.001
labābu_1 [rage 22];rubû_1 [ruler 752];0.001
labābu_1 [rage 22];Babili_P [?];0.001
labābu_1 [rage 22];Šamaš [[1]];0.001
labābu_1 [rage 22];qātu_1 [hand 2819];0.001
labābu_1 [rage 22];awīlu_1 [man 1627];0.001
labābu_1 [rage 22];alāku_1 [go 4530];0.001
labābu_1 [rage 22];māru_1 [son 15749];0.001
labābu_1 [rage 22];ālu_1 [city 2993];0.001
labābu_1 [rage 22];waṣû_1 [go out 604];0.001
palāhu_1 [afraid 631];melemmu_1 [fearsome radiance 121];0.016
palāhu_1 [afraid 631];sahāpu_1 [envelop 183];0.014
palāhu_1 [afraid 631];namurratu_1 [aweinspiring radiance 62];0.01
palāhu_1 [afraid 631];rasānu_1 [soak 10];0.008
palāhu_1 [afraid 631];ilu_1 [god 4706];0.007
palāhu_1 [afraid 631];hātu_1 [terror 46];0.007
palāhu_1 [afraid 631];Belet-Arbail [[1]];0.007
palāhu_1 [afraid 631];šarru_1 [king 18514];0.006
palāhu_1 [afraid 631];adāru_2 [be afraid 155];0.006
palāhu_1 [afraid 631];nakādu_1 [beat 21];0.006
palāhu_1 [afraid 631];niqittu_1 [anxiety 18];0.006
palāhu_1 [afraid 631];kakku_1 [stick 952];0.006
palāhu_1 [afraid 631];rašû_1 [acquire 491];0.006
palāhu_1 [afraid 631];pānu_1 [front 4310];0.006
palāhu_1 [afraid 631];wašru_1 [submissive 25];0.006
palāhu_1 [afraid 631];rāsinūtu_1 [activity of tanner 22];0.006
palāhu_1 [afraid 631];šarrūtu_1 [kingship 1307];0.006
palāhu_1 [afraid 631];naquttu_1 [critical situation 23];0.006
palāhu_1 [afraid 631];libbu_1 [heart 5823];0.005
palāhu_1 [afraid 631];šamāru_1 [rage 93];0.005
palāhu_1 [afraid 631];bēlu_1 [lord 11805];0.005
palāhu_1 [afraid 631];ilūtu_1 [divinity 912];0.005
palāhu_1 [afraid 631];haṣāṣu_1 [snap off 6];0.005
palāhu_1 [afraid 631];ramānu_1 [self 314];0.005
palāhu_1 [afraid 631];palāhu_1 [afraid 631];0.005
palāhu_1 [afraid 631];ṣabātu_1 [seize 1796];0.005
palāhu_1 [afraid 631];bēlūtu_1 [lordship 709];0.005
palāhu_1 [afraid 631];putuqqu_1 [constantly attentive 16];0.005
palāhu_1 [afraid 631];Aššur [[1, Assyria, Ashur]];0.005
palāhu_1 [afraid 631];wašāru_1 [sink down 248];0.005
palāhu_1 [afraid 631];tabāku_2 [heap up 67];0.005
palāhu_1 [afraid 631];Muskaya_E [?];0.005
palāhu_1 [afraid 631];tārītu_1 [nurse 7];0.005
palāhu_1 [afraid 631];rahṣu_2 [confident 14];0.005
palāhu_1 [afraid 631];šakānu_1 [put 3683];0.004
palāhu_1 [afraid 631];ālu_1 [city 2993];0.004
palāhu_1 [afraid 631];šeʾû_1 [seek 177];0.004
palāhu_1 [afraid 631];šemû_1 [hear 1150];0.004
palāhu_1 [afraid 631];zikru_1 [utterance 288];0.004
palāhu_1 [afraid 631];alāku_1 [go 4530];0.004
palāhu_1 [afraid 631];šadû_1 [mountain 1114];0.004
palāhu_1 [afraid 631];napištu_1 [throat 799];0.004
palāhu_1 [afraid 631];ištaru_1 [goddess 262];0.004
palāhu_1 [afraid 631];tāhāzu_1 [battle 547];0.004
palāhu_1 [afraid 631];muhhu_1 [skull 4015];0.004
palāhu_1 [afraid 631];salāmu_1 [at peace 101];0.004
palāhu_1 [afraid 631];ROYALTY [?];0.004
palāhu_1 [afraid 631];mūdû_1 [knower 99];0.004
palāhu_1 [afraid 631];rabû_1 [big 4299];0.004
palāhu_1 [afraid 631];emqu_1 [wise 52];0.004
parādu_1 [be scared 169];nashu_1 [torn 162];0.029
parādu_1 [be scared 169];bēru_2 [distant 128];0.029
parādu_1 [be scared 169];tamītu_1 [oath 231];0.027
parādu_1 [be scared 169];šupêlu_1 [exchange 110];0.023
parādu_1 [be scared 169];galātu_1 [tremble 88];0.02
parādu_1 [be scared 169];māru&&bārû_1 [sondiviner 114];0.02
parādu_1 [be scared 169];ḫātu_1 [terror 5];0.019
parādu_1 [be scared 169];enû_1 [change 187];0.018
parādu_1 [be scared 169];kūnu_1 [firm 132];0.016
parādu_1 [be scared 169];ḫūṣu_1 [pain 13];0.014
parādu_1 [be scared 169];ḫīpu_1 [break 18];0.014
parādu_1 [be scared 169];pû_1 [mouth 1392];0.012
parādu_1 [be scared 169];ašuštu_1 [affliction 10];0.012
parādu_1 [be scared 169];ḫaṭû_2 [defective 5];0.012
parādu_1 [be scared 169];šuttu_1 [dream 114];0.011
parādu_1 [be scared 169];šâlu_1 [ask 670];0.011
parādu_1 [be scared 169];labšu_1 [clothed 204];0.01
parādu_1 [be scared 169];mūšu_1 [night 390];0.009
parādu_1 [be scared 169];arurtu_1 [famine 5];0.009
parādu_1 [be scared 169];aršu_1 [dirty 190];0.008
parādu_1 [be scared 169];agašgû_1 [youngest son 5];0.007
parādu_1 [be scared 169];puḫpuḫḫû_1 [squabble 5];0.007
parādu_1 [be scared 169];parādu_1 [be scared 169];0.007
parādu_1 [be scared 169];dūtu_1 [virility 7];0.006
parādu_1 [be scared 169];išallim_1 [favourable 33];0.006
parādu_1 [be scared 169];tazzimtu_1 [complaint 9];0.006
parādu_1 [be scared 169];Šamaš [[1]];0.006
parādu_1 [be scared 169];tarṣu_2 [stretched out 9];0.006
parādu_1 [be scared 169];šāʾilu_1 [asker 5];0.006
parādu_1 [be scared 169];šatû_1 [drink 294];0.006
parādu_1 [be scared 169];pašāšu_1 [anoint 383];0.006
parādu_1 [be scared 169];haṭû_1 [do wrong 137];0.006
parādu_1 [be scared 169];wardatu&&lilî_1 [girla demon 11];0.005
parādu_1 [be scared 169];muḫalliqu_1 [who destroys 11];0.005
parādu_1 [be scared 169];maḫru_2 [received 9];0.005
parādu_1 [be scared 169];ardu_1 [slave 2166];0.005
parādu_1 [be scared 169];ṣubātu_1 [textile 286];0.005
parādu_1 [be scared 169];ginû_1 [regular contribution 322];0.005
parādu_1 [be scared 169];ittu_2 [peculiarity 36];0.004
parādu_1 [be scared 169];dalhu_1 [troubled 34];0.004
parādu_1 [be scared 169];lemnu_1 [bad 412];0.004
parādu_1 [be scared 169];kabbaru_1 [very thick 17];0.004
parādu_1 [be scared 169];qātu_1 [hand 2819];0.004
parādu_1 [be scared 169];ittu_1 [sign 241];0.004
parādu_1 [be scared 169];adāru_2 [be afraid 155];0.004
parādu_1 [be scared 169];arratu_1 [curse 47];0.004
parādu_1 [be scared 169];diliptu_1 [sleeplessnes 14];0.004
parādu_1 [be scared 169];qūlu_1 [silence 13];0.004
parādu_1 [be scared 169];kūru_1 [depression 15];0.004
parādu_1 [be scared 169];šabāsu_1 [be angry 42];0.004
raʾābu_1 [shake from anger 55];uššušu_1 [very distressed 5];0.023
raʾābu_1 [shake from anger 55];raʾābu_1 [shake from anger 55];0.019
raʾābu_1 [shake from anger 55];šabāsu_1 [be angry 42];0.014
raʾābu_1 [shake from anger 55];qarrādu_1 [hero 55];0.011
raʾābu_1 [shake from anger 55];išdihu_1 [profitable business 12];0.011
raʾābu_1 [shake from anger 55];namerimburrudû_1 [ritual to remove curse 7];0.011
raʾābu_1 [shake from anger 55];naʾāru_1 [roar 6];0.01
raʾābu_1 [shake from anger 55];magāgu_1 [spread 12];0.01
raʾābu_1 [shake from anger 55];Sarranu [[(a group of deities or their impersonators)]];0.01
raʾābu_1 [shake from anger 55];simmu_1 [wound 12];0.009
raʾābu_1 [shake from anger 55];raṣānu_1 [powerful of voice 5];0.008
raʾābu_1 [shake from anger 55];Arallu_P [?];0.008
raʾābu_1 [shake from anger 55];kaṣāṣu_1 [chew 14];0.007
raʾābu_1 [shake from anger 55];ūmu_2 [stormdemon 14];0.007
raʾābu_1 [shake from anger 55];zīru_1 [hate 37];0.007
raʾābu_1 [shake from anger 55];apluhtu_1 [armour 9];0.006
raʾābu_1 [shake from anger 55];nanduru_1 [very wild 8];0.006
raʾābu_1 [shake from anger 55];gummuru_1 [complete 10];0.006
raʾābu_1 [shake from anger 55];qarāru_1 [writhe 51];0.006
raʾābu_1 [shake from anger 55];nagāšu_1 [go towards 25];0.006
raʾābu_1 [shake from anger 55];Anzu [[1, Storm Bird, (lion-headed eagle), (a star)]];0.006
raʾābu_1 [shake from anger 55];šubtu_2 [dwelling 159];0.005
raʾābu_1 [shake from anger 55];talālu_1 [stretch 15];0.005
raʾābu_1 [shake from anger 55];imtu_1 [poison 14];0.005
raʾābu_1 [shake from anger 55];lābu_1 [lion 22];0.005
raʾābu_1 [shake from anger 55];Niššiku [[1]];0.005
raʾābu_1 [shake from anger 55];rigmu_1 [voice 131];0.005
raʾābu_1 [shake from anger 55];Erṣetu_P [?];0.005
raʾābu_1 [shake from anger 55];ikkalāšu_1 [hurt 14];0.005
raʾābu_1 [shake from anger 55];sulummû_1 [peacemaking 38];0.005
raʾābu_1 [shake from anger 55];sehû_1 [rise up 21];0.004
raʾābu_1 [shake from anger 55];ašamšūtu_1 [dust storm 18];0.004
raʾābu_1 [shake from anger 55];awātu_1 [word 678];0.004
raʾābu_1 [shake from anger 55];murṣu_1 [illness 219];0.004
raʾābu_1 [shake from anger 55];nēmelu_1 [profit 47];0.004
raʾābu_1 [shake from anger 55];erbu_1 [entrance 47];0.004
raʾābu_1 [shake from anger 55];dalāhu_1 [disturb 39];0.004
raʾābu_1 [shake from anger 55];qablu_2 [battle 217];0.003
raʾābu_1 [shake from anger 55];qurādu_1 [hero 114];0.003
raʾābu_1 [shake from anger 55];šadû_1 [mountain 1114];0.003
